,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,average,normalized_average
285,2024-02-19 13:00:00,2914.21,2918.76,2897.32,2899.84,126.63200000,2024-02-19 13:59:59.999,367850.46243500,1758,104.33640000,303097.90741900,0,2907.5325000000003,1.2178159348857958
286,2024-02-19 14:00:00,2899.61,2907.02,2890.99,2903.74,116.89640000,2024-02-19 14:59:59.999,338960.47258200,1596,91.31940000,264817.86768700,0,2900.3399999999997,1.2148033662862474
287,2024-02-19 15:00:00,2903.74,2911.98,2898.47,2904.91,110.58980000,2024-02-19 15:59:59.999,321098.44651000,1520,89.04780000,258531.89451200,0,2904.7749999999996,1.216660959854408
288,2024-02-19 16:00:00,2904.89,2936.0,2901.05,2906.24,136.56280000,2024-02-19 16:59:59.999,398143.90902700,1880,111.55000000,325165.66182900,0,2912.0449999999996,1.219705989220931
289,2024-02-19 17:00:00,2906.24,2916.71,2916.71,2927.18,223.39710000,2024-02-19 17:59:59.999,651513.34078400,2808,176.63070000,519310.98129500,0,2916.71,1.2216599179685006
290,2024-02-19 18:00:00,2926.91,3020.95,2926.12,2932.46,180.49760000,2024-02-19 18:59:59.999,530683.65430400,2374,143.31980000,421367.96186600,0,2951.6099999999997,1.2362777343222349
291,2024-02-19 19:00:00,2932.1,2935.88,2920.22,2934.44,144.04680000,2024-02-19 19:59:59.999,421748.06199000,1980,112.77450000,330136.80911800,0,2930.66,1.227502856023933
292,2024-02-19 20:00:00,2934.36,2939.69,2927.01,2939.64,124.97950000,2024-02-19 20:59:59.999,366650.28973000,1674,99.52120000,291966.95879600,0,2935.175,1.2293939574805839
293,2024-02-19 21:00:00,2938.86,2959.61,2932.62,2958.01,149.05640000,2024-02-19 21:59:59.999,438941.64371200,2010,119.21040000,351054.86782100,0,2947.275,1.2344620256146865
294,2024-02-19 22:00:00,2956.29,2995.64,2954.33,2969.73,153.62000000,2024-02-19 22:59:59.999,455852.88850300,2132,125.12730000,371242.82226500,0,2968.9975,1.2435604644612193
295,2024-02-19 23:00:00,2970.0,2970.0,2956.13,2942.26,168.28660000,2024-02-19 23:59:59.999,496205.45501900,2215,123.39360000,364101.47853300,0,2959.5975000000003,1.2396232875636521
296,2024-02-20 00:00:00,2942.19,2954.52,2929.32,2943.98,159.81460000,2024-02-20 00:59:59.999,470399.71844400,2065,131.29320000,386373.67707700,0,2942.5025,1.2324630706419588
297,2024-02-20 01:00:00,2944.78,2944.91,2904.65,2916.06,183.39630000,2024-02-20 01:59:59.999,536287.83174800,2304,133.88340000,391385.22816700,0,2927.6,1.226221179289193
298,2024-02-20 02:00:00,2915.82,2929.03,2915.61,2929.03,148.53990000,2024-02-20 02:59:59.999,433892.95408800,1923,124.17980000,362713.43818400,0,2922.3725000000004,1.224031648200679
299,2024-02-20 03:00:00,2928.93,2930.85,2910.41,2910.53,117.00890000,2024-02-20 03:59:59.999,341767.78278900,1527,80.34840000,234610.23795600,0,2920.18,1.2231133226317514
300,2024-02-20 04:00:00,2910.41,2926.58,2903.45,2924.01,156.57780000,2024-02-20 04:59:59.999,456210.63197200,1949,135.98970000,396208.06467200,0,2916.1124999999997,1.2214096559263412
301,2024-02-20 05:00:00,2923.87,2934.8,2922.65,2925.56,107.83740000,2024-02-20 05:59:59.999,315786.85451500,1332,84.28190000,246759.11520900,0,2926.72,1.2258525925158037
302,2024-02-20 06:00:00,2925.61,2935.09,2925.61,2933.73,126.30200000,2024-02-20 06:59:59.999,370287.47841900,1566,77.62430000,227530.30664900,0,2930.01,1.2272306044299524
303,2024-02-20 07:00:00,2933.69,2934.73,2916.27,2920.36,112.30790000,2024-02-20 07:59:59.999,328604.12829600,1438,80.76840000,236241.50334800,0,2926.2625000000003,1.225660969278502
304,2024-02-20 08:00:00,2920.21,2924.22,2912.95,2915.65,120.18260000,2024-02-20 08:59:59.999,350878.79953200,1437,57.53440000,167894.28183500,0,2918.2575,1.2223080861864777
305,2024-02-20 09:00:00,2913.44,2920.99,2900.61,2887.78,128.87020000,2024-02-20 09:59:59.999,373642.12119500,1784,103.37150000,299705.33163200,0,2905.7050000000004,1.217050489058104
306,2024-02-20 10:00:00,2887.33,2921.86,2901.9049999999997,2916.48,108.07550000,2024-02-20 10:59:59.999,314261.20192500,1554,81.20830000,236011.37586800,0,2906.89375,1.217548395338634
307,2024-02-20 11:00:00,2915.23,2937.81,2915.23,2935.03,123.76950000,2024-02-20 11:59:59.999,362623.28783300,1711,103.10780000,302101.49346800,0,2925.8250000000003,1.2254777230133227
308,2024-02-20 12:00:00,2935.25,2953.9,2931.8,2931.8,127.33830000,2024-02-20 12:59:59.999,374348.63538200,1778,88.69200000,260792.97464100,0,2938.1875,1.230655738906533
309,2024-02-20 13:00:00,2931.8,3001.8,2927.64,2990.85,183.59500000,2024-02-20 13:59:59.999,544726.91123300,2535,149.29180000,443047.19880500,0,2963.0225,1.2410578440396274
310,2024-02-20 14:00:00,2990.94,3059.59,2929.28,2931.54,175.02330000,2024-02-20 14:59:59.999,519711.62637900,2472,130.61840000,388152.42705700,0,2977.8375000000005,1.2472630861393574
311,2024-02-20 15:00:00,2931.54,2924.8450000000003,2906.8,2918.15,135.33170000,2024-02-20 15:59:59.999,396375.00443300,1977,101.21770000,296556.68425300,0,2920.3337500000002,1.2231777206049432
312,2024-02-20 16:00:00,2918.37,2934.42,2844.24,2899.17,158.11580000,2024-02-20 16:59:59.999,462054.54720400,2216,118.47080000,346313.50528100,0,2899.0499999999997,1.214263051584347
313,2024-02-20 17:00:00,2896.91,2900.14,2894.87,2903.37,196.10860000,2024-02-20 17:59:59.999,570076.50563200,2708,162.72830000,473043.14293700,0,2898.8224999999993,1.2141677635264536
314,2024-02-20 18:00:00,2903.4,2965.78,2902.42,2927.86,175.59970000,2024-02-20 18:59:59.999,512527.37540600,2367,147.95570000,431826.84891300,0,2924.8650000000002,1.2250756283514435
315,2024-02-20 19:00:00,2927.14,2984.52,2926.28,2977.08,134.27950000,2024-02-20 19:59:59.999,396175.93649500,1924,106.66980000,314714.94291000,0,2953.755,1.2371761645823713
316,2024-02-20 20:00:00,2977.08,3043.22,2967.05,2979.28,216.98260000,2024-02-20 20:59:59.999,646281.77079900,2963,170.94810000,509188.66453700,0,2991.6575,1.2530515738759935
317,2024-02-20 21:00:00,2978.41,2994.86,2970.01,2989.01,193.07930000,2024-02-20 21:59:59.999,576081.49242900,2823,152.52690000,455035.04927800,0,2983.0725,1.2494557585924175
318,2024-02-20 22:00:00,2989.28,3043.22,2983.38,2994.39,135.69310000,2024-02-20 22:59:59.999,405682.86128400,1903,113.18130000,338370.02162500,0,3002.5675,1.2576212121688086
319,2024-02-20 23:00:00,2994.39,3021.24,2994.39,3015.53,154.86950000,2024-02-20 23:59:59.999,466011.67166300,2220,124.05790000,373239.40843000,0,3006.3875,1.259221213844203
320,2024-02-21 00:00:00,3016.0,3017.12,2999.02,3003.42,142.54530000,2024-02-21 00:59:59.999,429236.90019400,1899,91.69710000,276122.95668200,0,3008.89,1.2602693824810287
321,2024-02-21 01:00:00,3003.42,3004.48,2988.61,2992.45,179.08430000,2024-02-21 01:59:59.999,536655.07537400,2338,146.05520000,437648.06588400,0,2997.24,1.2553897962196818
322,2024-02-21 02:00:00,2992.45,3000.85,2992.43,3009.25,215.81450000,2024-02-21 02:59:59.999,649515.53814000,2558,128.40490000,386974.89237800,0,2998.745,1.2560201633718988
323,2024-02-21 03:00:00,3009.27,3013.05,3000.42,3004.29,241.43460000,2024-02-21 03:59:59.999,726013.90068200,2626,136.45290000,410088.66486500,0,3006.7574999999997,1.2593761878284688
324,2024-02-21 04:00:00,3004.09,3010.0,2986.6,2993.8,144.52710000,2024-02-21 04:59:59.999,433804.84204600,1958,99.58720000,298890.38106200,0,2998.6225000000004,1.2559688544176488
325,2024-02-21 05:00:00,2993.77,3008.75,2972.78,2978.0,171.77550000,2024-02-21 05:59:59.999,514403.35292200,2209,130.27680000,390000.91933100,0,2988.3250000000003,1.2516557608960848
326,2024-02-21 06:00:00,2978.09,2980.95,2952.21,2952.21,181.74960000,2024-02-21 06:59:59.999,539831.42498700,2407,148.99050000,442536.62923700,0,2965.865,1.2422484212025353
327,2024-02-21 07:00:00,2952.21,2953.84,2915.0,2939.4,179.61630000,2024-02-21 07:59:59.999,528121.22044800,2360,121.19430000,356304.22001900,0,2940.1124999999997,1.231462022473322
328,2024-02-21 08:00:00,2939.88,2955.4,2908.31,2946.27,144.18730000,2024-02-21 08:59:59.999,424443.81143200,1929,109.97610000,323740.12142600,0,2937.465,1.2303531207886083
329,2024-02-21 09:00:00,2946.38,2946.98,2900.0,2913.87,158.20050000,2024-02-21 09:59:59.999,462249.68822100,2151,119.93870000,350415.27654400,0,2926.8075,1.2258892417688396
330,2024-02-21 10:00:00,2913.6,2923.96,2888.48,2920.38,175.70460000,2024-02-21 10:59:59.999,511240.02379900,2494,143.16790000,416554.93730400,0,2911.6049999999996,1.2195216958342363
331,2024-02-21 11:00:00,2920.0,2926.22,2910.3199999999997,2900.64,184.01890000,2024-02-21 11:59:59.999,535925.81208000,2424,129.93260000,378358.28120600,0,2914.2949999999996,1.2206483985847105
332,2024-02-21 12:00:00,2900.02,2929.95,2881.0,2920.04,179.47160000,2024-02-21 12:59:59.999,522106.35186100,2466,136.77430000,397810.25329400,0,2907.7524999999996,1.2179080815791428
333,2024-02-21 13:00:00,2920.05,2928.3,2887.18,2893.86,140.56380000,2024-02-21 13:59:59.999,409300.25750200,1947,98.36690000,286465.55973300,0,2907.3475000000003,1.2177384478936628
334,2024-02-21 14:00:00,2892.76,2909.01,2880.87,2892.56,202.16380000,2024-02-21 14:59:59.999,585183.25585000,2770,159.01730000,460291.12695600,0,2893.7999999999997,1.2120640964021951
335,2024-02-21 15:00:00,2891.98,2921.49,2888.16,2913.13,210.62250000,2024-02-21 15:59:59.999,612002.19502200,2927,169.91220000,493668.34875200,0,2903.6899999999996,1.2162065091167633
336,2024-02-21 16:00:00,2913.02,2936.68,2907.15,2930.58,200.48680000,2024-02-21 16:59:59.999,585450.71727700,2782,157.07690000,458606.17935400,0,2921.8575,1.2238159411685248
337,2024-02-21 17:00:00,2930.58,2934.66,2898.58,2906.04,189.30920000,2024-02-21 17:59:59.999,552252.11918200,2632,137.91450000,402265.47365400,0,2917.465,1.2219761486661243
338,2024-02-21 18:00:00,2905.64,2908.43,2891.66,2897.7,180.14460000,2024-02-21 18:59:59.999,522484.85981900,2451,141.76960000,411179.66517800,0,2900.8575,1.2150201204399167
339,2024-02-21 19:00:00,2897.74,2914.85,2892.03,2911.4,198.49310000,2024-02-21 19:59:59.999,576623.71096600,2659,153.68810000,446429.50898300,0,2904.005,1.2163384464276927
340,2024-02-21 20:00:00,2911.74,2916.22,2901.56,2904.34,165.62770000,2024-02-21 20:59:59.999,481809.08445700,2275,121.44820000,353313.57622500,0,2908.4649999999997,1.2182065112110063
341,2024-02-21 21:00:00,2903.96,2927.04,2899.84,2926.13,199.34930000,2024-02-21 21:59:59.999,581100.44703800,2740,152.01810000,443084.72851500,0,2914.2425000000003,1.220626409032889
342,2024-02-21 22:00:00,2925.87,2934.14,2913.36,2934.14,149.79600000,2024-02-21 22:59:59.999,437885.84876100,2001,120.89770000,353403.40727500,0,2926.8775,1.2259185611712682
343,2024-02-21 23:00:00,2934.16,2975.0,2932.26,2970.01,170.92670000,2024-02-21 23:59:59.999,504721.06961100,2568,129.31470000,381824.17883700,0,2952.8575,1.2368002479583748
344,2024-02-22 00:00:00,2969.76,2969.78,2942.26,2944.75,280.33080000,2024-02-22 00:59:59.999,829173.94688400,4070,212.30390000,627946.77747100,0,2956.6375000000003,1.2383834956895243
345,2024-02-22 01:00:00,2944.87,2950.16,2909.37,2911.54,200.21290000,2024-02-22 01:59:59.999,588508.34645100,2417,101.82470000,299119.59349100,0,2928.9849999999997,1.2268012846086749
346,2024-02-22 02:00:00,2911.54,2927.3,2910.44,2920.37,223.75000000,2024-02-22 02:59:59.999,653447.19274700,2496,173.90330000,507755.40363800,0,2917.4125000000004,1.2219541591143028
347,2024-02-22 03:00:00,2920.1,2941.03,2928.7749999999996,2937.45,211.49760000,2024-02-22 03:59:59.999,618874.64359900,2289,164.07170000,479927.35685700,0,2931.83875,1.227996573818402
348,2024-02-22 04:00:00,2936.88,2964.89,2923.16,2926.46,149.90000000,2024-02-22 04:59:59.999,439394.44271000,1901,111.21040000,325876.36047600,0,2937.8475,1.2305133303804505
349,2024-02-22 05:00:00,2926.33,2944.41,2934.74,2943.15,301.27750000,2024-02-22 05:59:59.999,884632.04006200,3289,200.65910000,588824.54625300,0,2937.1575,1.2302243248422249
350,2024-02-22 06:00:00,2942.8,2962.14,2951.115,2959.43,168.84900000,2024-02-22 06:59:59.999,496798.27147800,2137,101.89290000,299814.12569300,0,2953.87125,1.2372248557328334
351,2024-02-22 07:00:00,2960.38,2995.0,2955.76,2984.42,210.28380000,2024-02-22 07:59:59.999,624665.00495600,2603,161.76990000,480221.42122300,0,2973.89,1.245609681266682
352,2024-02-22 08:00:00,2985.0,3023.41,3002.05,3019.1,255.34150000,2024-02-22 08:59:59.999,766353.91998100,3129,214.36330000,643369.15507400,0,3007.39,1.2596411095718425
353,2024-02-22 09:00:00,3018.76,3032.53,3021.965,3025.17,171.80090000,2024-02-22 09:59:59.999,518122.51793500,2516,134.17770000,404702.56842100,0,3024.6062500000003,1.2668521118870284
354,2024-02-22 10:00:00,3024.89,3028.9,3011.705,2998.52,142.99990000,2024-02-22 10:59:59.999,430335.05016200,2218,101.73230000,306215.91889700,0,3016.00375,1.2632489667528448
355,2024-02-22 11:00:00,2998.57,3041.68,2979.62,2991.83,156.77220000,2024-02-22 11:59:59.999,468589.82008400,2429,121.35920000,362746.71050300,0,3002.9249999999997,1.257770950545498
356,2024-02-22 12:00:00,2991.1,3004.98,2972.02,2980.16,166.17390000,2024-02-22 12:59:59.999,496716.24858500,2447,131.27330000,392362.87014000,0,2987.065,1.2511280116523682
357,2024-02-22 13:00:00,2980.16,2984.11,2940.8,2940.8,175.33050000,2024-02-22 13:59:59.999,519064.52480000,2595,131.29220000,388704.12098700,0,2961.4674999999997,1.240406534457104
358,2024-02-22 14:00:00,2940.1,2966.2,2937.01,2966.2,160.05940000,2024-02-22 14:59:59.999,472155.41289900,2214,128.17800000,378120.96081500,0,2952.3774999999996,1.2365992006274351
359,2024-02-22 15:00:00,2965.81,2996.84,2962.51,2984.94,196.41970000,2024-02-22 15:59:59.999,584944.63087200,2757,154.13290000,459008.82123600,0,2977.525,1.2471321959499435
360,2024-02-22 16:00:00,2982.66,2989.2,2961.82,2965.87,196.85460000,2024-02-22 16:59:59.999,585635.29344600,2877,160.86570000,478588.29200300,0,2974.8875,1.2460274827512907
361,2024-02-22 17:00:00,2966.0,2989.77,2961.24,2987.66,181.55730000,2024-02-22 17:59:59.999,540840.88063500,3563,131.57140000,391859.71454500,0,2976.1675,1.24656360896713
362,2024-02-22 18:00:00,2987.37,2996.47,2975.76,2990.62,164.46040000,2024-02-22 18:59:59.999,490551.51690900,3263,128.18560000,382308.04655900,0,2987.5550000000003,1.2513332474693692
363,2024-02-22 19:00:00,2990.7,3000.62,2979.51,2988.0,143.58370000,2024-02-22 19:59:59.999,429209.79439800,2098,116.52340000,348298.51531000,0,2989.7075,1.2522348190940513
364,2024-02-22 20:00:00,2986.86,3020.42,2980.64,2994.46,169.66630000,2024-02-22 20:59:59.999,508801.79430000,2458,129.24780000,387573.76711200,0,2995.5950000000003,1.2547007902626077
365,2024-02-22 21:00:00,2994.5,3061.14,2972.75,2979.62,245.49790000,2024-02-22 21:59:59.999,733789.65093700,3369,193.70240000,578975.87450100,0,3002.0024999999996,1.2573845627063482
366,2024-02-22 22:00:00,2979.75,2989.09,2969.36,2987.11,132.05830000,2024-02-22 22:59:59.999,393503.50685300,1842,106.78770000,318213.20030900,0,2981.3275000000003,1.248724867774731
367,2024-02-22 23:00:00,2987.1,2992.63,2969.57,2970.47,145.41060000,2024-02-22 23:59:59.999,432823.51773400,2055,121.76860000,362460.69122500,0,2979.9424999999997,1.2481447624552486
368,2024-02-23 00:00:00,2970.8,2993.75,2970.21,2990.6,213.59020000,2024-02-23 00:59:59.999,636507.07093400,2446,156.50580000,466039.44407000,0,2981.34,1.2487301033823073
369,2024-02-23 01:00:00,2990.64,2993.33,2975.25,2982.93,161.28740000,2024-02-23 01:59:59.999,481338.32607400,2052,124.16570000,370449.92146600,0,2985.5375,1.2504882204065135
370,2024-02-23 02:00:00,2982.87,2987.61,2963.18,2964.55,118.76350000,2024-02-23 02:59:59.999,353690.90735500,1644,85.52030000,254699.46309300,0,2974.5525,1.245887168468239
371,2024-02-23 03:00:00,2963.4,2959.29,2933.78,2955.18,215.59810000,2024-02-23 03:59:59.999,639209.71071200,2856,146.79330000,436313.63190900,0,2952.9125000000004,1.2368232846317118
372,2024-02-23 04:00:00,2955.56,2961.96,2947.52,2951.38,124.34060000,2024-02-23 04:59:59.999,367342.53846000,1633,100.24030000,296158.58184200,0,2954.1050000000005,1.237322761594515
373,2024-02-23 05:00:00,2951.02,2961.75,2948.92,2954.06,192.28170000,2024-02-23 05:59:59.999,568446.32253000,2136,75.59190000,223382.55319800,0,2953.9375,1.237252604452989
374,2024-02-23 06:00:00,2954.05,2967.51,2952.01,2966.25,113.49710000,2024-02-23 06:59:59.999,335950.87947800,1398,78.76070000,233097.66541100,0,2959.955,1.2397730259403412
375,2024-02-23 07:00:00,2964.87,2965.03,2935.35,2935.65,165.28950000,2024-02-23 07:59:59.999,487470.46573300,2046,87.06200000,256424.39407800,0,2950.225,1.2356976290027528
376,2024-02-23 08:00:00,2935.65,2976.07,2913.31,2915.21,157.94310000,2024-02-23 08:59:59.999,462513.07413300,2028,100.91900000,295422.27849500,0,2935.0600000000004,1.2293457898908797
377,2024-02-23 09:00:00,2915.41,2995.51,2914.79,2931.31,148.40020000,2024-02-23 09:59:59.999,434412.27692700,2101,116.21920000,340169.47602700,0,2939.2549999999997,1.2311028597935703
378,2024-02-23 10:00:00,2931.31,2945.29,2930.18,2941.21,108.65810000,2024-02-23 10:59:59.999,319354.81833200,1561,88.39370000,259794.54467600,0,2936.9975000000004,1.2301573090652453
379,2024-02-23 11:00:00,2940.2,2948.38,2938.55,2941.52,88.74030000,2024-02-23 11:59:59.999,261152.04456700,1243,71.39090000,210080.77710300,0,2942.1625000000004,1.2323206621158767
380,2024-02-23 12:00:00,2940.93,2944.01,2927.1,2929.94,97.22350000,2024-02-23 12:59:59.999,285446.18354100,1355,76.12230000,223519.55329200,0,2935.4950000000003,1.2295279890345436
381,2024-02-23 13:00:00,2929.09,2943.48,2927.28,2941.98,118.33100000,2024-02-23 13:59:59.999,347202.01708500,1691,98.85840000,290066.64519000,0,2935.4575,1.2295122822118139
382,2024-02-23 14:00:00,2940.66,2953.41,2931.69,2936.73,162.54920000,2024-02-23 14:59:59.999,477881.32048800,2509,128.55940000,377929.77525100,0,2940.6225,1.2316756352624454
383,2024-02-23 15:00:00,2936.35,2944.2,2905.93,2923.51,168.42140000,2024-02-23 15:59:59.999,493497.77134500,2412,130.37160000,382013.67403700,0,2927.4975,1.2261782473070653
384,2024-02-23 16:00:00,2923.45,2931.17,2907.0,2927.1,132.08110000,2024-02-23 16:59:59.999,385892.15403100,2188,102.28770000,298938.90035500,0,2922.18,1.2239510198439998
385,2024-02-23 17:00:00,2926.85,2947.37,2926.85,2943.17,131.12680000,2024-02-23 17:59:59.999,385277.26495100,1901,99.63570000,292749.80015800,0,2936.06,1.2297646384970036
386,2024-02-23 18:00:00,2941.18,2949.23,2933.6,2942.96,96.17030000,2024-02-23 18:59:59.999,283025.03080900,1426,74.93990000,220561.21086600,0,2941.7425000000003,1.2321447457013046
387,2024-02-23 19:00:00,2942.59,2951.47,2939.03,2947.35,103.64660000,2024-02-23 19:59:59.999,305274.70089400,1452,88.06170000,259375.54699100,0,2945.11,1.2335552183824277
388,2024-02-23 20:00:00,2947.4,2949.52,2938.42,2948.81,86.85110000,2024-02-23 20:59:59.999,255678.71358600,1191,70.76620000,208326.94689700,0,2946.0375,1.2339437004646079
389,2024-02-23 21:00:00,2948.82,2953.9,2942.4,2943.25,76.71580000,2024-02-23 21:59:59.999,226191.95536100,1076,60.44320000,178214.53226000,0,2947.0925,1.2343855857440689
390,2024-02-23 22:00:00,2941.92,2947.57,2922.05,2926.51,87.36210000,2024-02-23 22:59:59.999,256516.24204800,1175,69.85010000,205104.64941400,0,2934.5125000000003,1.2291164702790267
391,2024-02-23 23:00:00,2926.6,2930.37,2908.24,2922.74,89.94820000,2024-02-23 23:59:59.999,262736.38397000,1243,66.58790000,194480.85195300,0,2921.9874999999997,1.2238703914873208
392,2024-02-24 00:00:00,2921.8,2960.91,2917.41,2933.12,105.73380000,2024-02-24 00:59:59.999,309468.47366300,1395,80.30840000,235051.84947700,0,2933.3099999999995,1.2286128048301619
393,2024-02-24 01:00:00,2933.07,2933.99,2907.03,2909.82,121.68000000,2024-02-24 01:59:59.999,355785.55501900,1627,79.41410000,232188.73381800,0,2920.9775,1.2234473543951354
394,2024-02-24 02:00:00,2909.77,2924.43,2909.0,2923.96,167.23420000,2024-02-24 02:59:59.999,487968.38123800,2763,114.71230000,334640.71322200,0,2916.79,1.2216934258569905
395,2024-02-24 03:00:00,2923.99,2933.81,2918.52,2933.55,115.42570000,2024-02-24 03:59:59.999,337570.57110400,1371,68.96400000,201707.27224200,0,2927.4674999999997,1.2261656818488815
396,2024-02-24 04:00:00,2933.94,2947.8,2929.51,2946.29,161.50040000,2024-02-24 04:59:59.999,474661.09170000,1891,131.40420000,386229.74260900,0,2939.385,1.2311573101123667
397,2024-02-24 05:00:00,2947.0,2952.74,2943.21,2949.23,131.04710000,2024-02-24 05:59:59.999,386475.18265900,1505,68.46430000,201843.38097400,0,2948.045,1.2347845390414023
398,2024-02-24 06:00:00,2949.35,2952.07,2945.2,2948.01,79.66650000,2024-02-24 06:59:59.999,234852.96343500,1032,65.70580000,193685.60019200,0,2948.6575,1.235041083812653
399,2024-02-24 07:00:00,2947.68,2965.54,2945.49,2964.2,114.91820000,2024-02-24 07:59:59.999,339699.24271600,1471,79.87210000,235957.58223500,0,2955.7275,1.2380023434579512
400,2024-02-24 08:00:00,2963.01,2965.36,2950.64,2951.96,104.78870000,2024-02-24 08:59:59.999,309958.86707900,1354,59.00900000,174474.01363200,0,2957.7425000000003,1.2388463233992917
401,2024-02-24 09:00:00,2952.0,2962.49,2948.22,2959.6,101.60300000,2024-02-24 09:59:59.999,300125.28484700,1302,90.39220000,266986.65937000,0,2955.5775,1.2379395161670326
402,2024-02-24 10:00:00,2959.62,2966.13,2955.6,2958.39,69.97950000,2024-02-24 10:59:59.999,207212.99553100,1013,58.38870000,172892.40540700,0,2959.935,1.2397646489682188
403,2024-02-24 11:00:00,2958.07,2964.0,2959.675,2961.28,75.82450000,2024-02-24 11:59:59.999,224194.46343800,1089,53.61610000,158611.70215300,0,2960.75625,1.2401086283859983
404,2024-02-24 12:00:00,2961.29,2962.47,2960.865,2960.44,64.92750000,2024-02-24 12:59:59.999,191872.37224400,912,55.71110000,164786.05929700,0,2961.26625,1.2403222411751218
405,2024-02-24 13:00:00,2960.44,2967.2,2954.58,2965.42,67.60680000,2024-02-24 13:59:59.999,200183.31880600,1107,57.84910000,171291.08089700,0,2961.91,1.240591874965314
406,2024-02-24 14:00:00,2965.59,2968.24,2953.44,2957.95,87.70200000,2024-02-24 14:59:59.999,259632.10129800,1201,68.52290000,202858.65627500,0,2961.3050000000003,1.2403384715586092
407,2024-02-24 15:00:00,2958.06,2961.79,2954.48,2955.51,66.39070000,2024-02-24 15:59:59.999,196410.02837000,897,52.81550000,156259.61022100,0,2957.46,1.2387279986680615
408,2024-02-24 16:00:00,2955.74,2965.36,2955.48,2963.15,73.36580000,2024-02-24 16:59:59.999,217228.88837600,976,62.68180000,185585.84817600,0,2959.9325,1.2397636018467035
409,2024-02-24 17:00:00,2963.15,3005.97,2962.74,2995.49,160.59470000,2024-02-24 17:59:59.999,478901.69225900,2301,128.63990000,383543.07449400,0,2981.8375,1.2489384805638541
410,2024-02-24 18:00:00,2995.63,2988.2200000000003,2954.85,2980.81,146.84490000,2024-02-24 18:59:59.999,440312.23184200,2070,112.42510000,337298.34949700,0,2979.8775,1.2481175372958506
411,2024-02-24 19:00:00,2980.26,2991.27,2978.42,2988.77,96.10650000,2024-02-24 19:59:59.999,286890.58763900,1505,76.90620000,229572.19123200,0,2984.6800000000003,1.250129057726762
412,2024-02-24 20:00:00,2988.89,2990.1,2979.05,2988.5,66.43420000,2024-02-24 20:59:59.999,198319.38666800,884,51.64810000,154180.86245000,0,2986.635,1.2509479067517348
413,2024-02-24 21:00:00,2988.34,3037.96,2980.54,2986.43,70.66030000,2024-02-24 21:59:59.999,210921.27559900,943,52.95330000,158069.86988400,0,2998.3175,1.2558411055927807
414,2024-02-24 22:00:00,2986.89,2995.51,2987.7749999999996,2988.66,51.57160000,2024-02-24 22:59:59.999,153485.96058900,677,34.74510000,103796.54997900,0,2989.70875,1.252235342654809
415,2024-02-24 23:00:00,2988.04,2990.3,2983.91,2992.56,53.40720000,2024-02-24 23:59:59.999,161034.35863500,697,45.33550000,136915.53173400,0,2988.7025,1.2518138762448965
416,2024-02-25 00:00:00,2992.63,2994.21,2950.0,2993.8,79.43160000,2024-02-25 00:59:59.999,237366.12941100,944,65.31950000,195189.24943800,0,2982.66,1.249282983542391
417,2024-02-25 01:00:00,2993.01,3005.08,2987.71,3002.34,141.33280000,2024-02-25 01:59:59.999,423665.34899500,1750,92.90950000,278371.27105800,0,2997.035,1.2553039322554265
418,2024-02-25 02:00:00,3001.38,3040.54,3013.8450000000003,3026.31,237.57410000,2024-02-25 02:59:59.999,717972.45155200,2839,191.57150000,578945.83375200,0,3020.5187499999997,1.2651400682094953
419,2024-02-25 03:00:00,3026.31,3031.79,3010.41,3025.26,197.72350000,2024-02-25 03:59:59.999,597312.57840300,2558,158.52960000,478848.58881900,0,3023.4425,1.2663646768216512
420,2024-02-25 04:00:00,3024.99,3025.66,3012.68,3016.7,121.37070000,2024-02-25 04:59:59.999,366249.40810000,1608,94.76050000,285916.60808900,0,3020.0074999999997,1.2649259318596144
421,2024-02-25 05:00:00,3016.7,3021.455,3015.51,3026.21,135.73400000,2024-02-25 05:59:59.999,419271.66534600,1498,112.05060000,347649.15742100,0,3019.96875,1.2649097014761272
422,2024-02-25 06:00:00,3026.44,3047.99,3032.15,3037.86,287.77060000,2024-02-25 06:59:59.999,874348.04361900,3161,136.11240000,413420.05334900,0,3036.11,1.2716704415397295
423,2024-02-25 07:00:00,3037.34,3039.0,3028.02,3030.12,114.03510000,2024-02-25 07:59:59.999,345762.35099800,1428,94.08970000,285271.13010900,0,3033.62,1.2706275085104801
424,2024-02-25 08:00:00,3030.12,3039.41,3014.88,3016.6,204.00130000,2024-02-25 08:59:59.999,618375.40268700,2346,100.53170000,304365.88749100,0,3025.2525,1.267122792798736
425,2024-02-25 09:00:00,3016.8,3150.0,2992.66,3020.19,160.97440000,2024-02-25 09:59:59.999,485656.63850700,1865,122.48470000,369551.17279900,0,3044.9125,1.2753573563951375
426,2024-02-25 10:00:00,3020.26,3029.76,3016.05,3025.55,99.71840000,2024-02-25 10:59:59.999,301555.05754700,1362,73.59420000,222568.77996700,0,3022.9049999999997,1.2661395456958593
427,2024-02-25 11:00:00,3024.26,3041.92,3023.45,3039.24,86.73150000,2024-02-25 11:59:59.999,262960.67192400,1191,72.80220000,220708.44348000,0,3032.2175,1.2700400733403912
