,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,average,normalized_average,ma5,ma15
177,2024/2/15 1:00,2814.37,2820.34,2750.32,1.169209601,181.1703,00:00.0,506352.7204,2292,136.5518,381655.3459,0,2791.485,1.169209601,1.162391793,1.156139465
178,2024/2/15 2:00,2780.53,2797.31,2758.88,1.165247293,139.365,00:00.0,388478.2429,1784,100.6499,280548.3758,0,2782.025,1.165247293,1.164959335,1.157395313
179,2024/2/15 3:00,2791.36,2802.78,2785.95,1.170847299,111.1857,00:00.0,310489.9892,1425,84.9247,237153.3068,0,2795.395,1.170847299,1.166001012,1.158259468
180,2024/2/15 4:00,2801.61,2803.26,2786.2,1.171429499,94.7147,00:00.0,264635.3067,1308,55.624,155479.709,0,2796.785,1.171429499,1.167756197,1.159154791
181,2024/2/15 5:00,2796.07,2796.21,2776.18,1.167060908,109.5924,00:00.0,305133.1448,1361,82.7291,230311.8822,0,2786.355,1.167060908,1.169622795,1.160336712
182,2024/2/15 6:00,2776.96,2780.16,2768.66,1.162701741,117.2616,00:00.0,325445.3211,1513,89.2305,247643.9019,0,2775.9475,1.162701741,1.16875892,1.160965579
183,2024/2/15 7:00,2777.72,2785.03,2762.4,1.16199284,134.2291,00:00.0,372508.6302,1578,118.6754,329333.4639,0,2774.255,1.16199284,1.167457348,1.161608721
184,2024/2/15 8:00,2771.29,2783.38,2769.84,1.162769804,121.1796,00:00.0,336467.6053,1591,98.4252,273279.5486,0,2776.11,1.162769804,1.166806457,1.16232942
185,2024/2/15 9:00,2779.95,2792.76,2784.285,1.167081327,117.1979,00:00.0,326040.4838,1555,97.0343,270152.3423,0,2786.40375,1.167081327,1.165190958,1.162759088
186,2024/2/15 10:00,2787.47,2801.79,2786.68,1.170193895,104.3325,00:00.0,291697.1411,1421,81.9782,229194.1983,0,2793.835,1.170193895,1.164321324,1.164039718
187,2024/2/15 11:00,2799.4,2801.32,2788.01,1.170731069,85.4601,00:00.0,239005.2747,1142,76.168,213018.5035,0,2795.1175,1.170731069,1.164947921,1.165366212
188,2024/2/15 12:00,2791.43,2803.39,2787.9,1.170565624,111.9268,00:00.0,312715.5511,1519,88.3637,246909.6925,0,2794.7225,1.170565624,1.166553787,1.16632349
189,2024/2/15 13:00,2796.17,2813.06,2780,1.1722295,137.8525,00:00.0,386285.5498,1781,116.488,326423.1568,0,2798.695,1.1722295,1.168268344,1.167025271
190,2024/2/15 14:00,2805.67,2857.36,2799.55,1.184480821,180.0638,00:00.0,509003.3023,2387,158.4196,447811.2346,0,2827.945,1.184480821,1.170160283,1.167702479
191,2024/2/15 15:00,2849.07,2907.12,2768.22,1.188861978,155.378,00:00.0,441129.0797,2123,125.9954,357759.7032,0,2838.405,1.188861978,1.173640182,1.169194767
192,2024/2/15 16:00,2829.56,2829.41,2829.41,1.185094435,167.3939,00:00.0,473988.2895,2258,133.4931,378300.8258,0,2829.41,1.185094435,1.177373798,1.170360213
193,2024/2/15 17:00,2829.46,2836.32,2817.81,1.184065114,167.1888,00:00.0,473010.0972,2216,139.535,394786.8447,0,2826.9525,1.184065114,1.180246471,1.171419202
194,2024/2/15 18:00,2824.22,2829.36,2815.82,1.183117469,140.8026,00:00.0,397459.2078,1913,117.1199,330600.3562,0,2824.69,1.183117469,1.18294637,1.172673724
195,2024/2/15 19:00,2829.03,2835.28,2810.28,1.183879774,131.5597,00:00.0,371092.1503,1757,117.3872,331101.6363,0,2826.51,1.183879774,1.185123963,1.173491735
196,2024/2/15 20:00,2830.7,2842.26,2816.91,1.18554365,161.4684,00:00.0,457255.2875,2150,134.5353,380953.11,0,2830.4825,1.18554365,1.185003754,1.174321753
197,2024/2/15 21:00,2831.94,2840,2811,1.182612757,131.741,00:00.0,372620.6505,1788,106.0122,299849.8914,0,2823.485,1.182612757,1.184340088,1.175553936
198,2024/2/15 22:00,2811,2814.72,2791.83,1.175913273,145.1843,00:00.0,407382.0763,2037,117.2911,329078.065,0,2807.49,1.175913273,1.183843753,1.176881337
199,2024/2/15 23:00,2812.78,2824.52,2810.52,1.179898618,98.7267,00:00.0,278364.2778,1302,87.599,246997.816,0,2817.005,1.179898618,1.182213385,1.177809366
200,2024/2/16 0:00,2820.13,2837.92,2819.75,1.184801241,109.7595,00:00.0,310298.0475,1415,95.5433,270121.241,0,2828.71,1.184801241,1.181569614,1.178951287
201,2024/2/16 1:00,2836.37,2857.07,2836.25,1.190736325,158.3201,00:00.0,450406.7024,2004,128.1956,364688.3693,0,2842.88,1.190736325,1.181753908,1.180132614
202,2024/2/16 2:00,2841.91,2849.75,2836.17,1.19113842,108.4672,00:00.0,308351.622,1458,92.0922,261792.9674,0,2843.84,1.19113842,1.182792443,1.18150211
203,2024/2/16 3:00,2847.53,2856.3,2840.01,1.192797061,122.5005,00:00.0,348893.7183,1556,88.5738,252175.5813,0,2847.8,1.192797061,1.184497575,1.1828626
204,2024/2/16 4:00,2847.36,2850.81,2838.69,1.191295488,80.9376,00:00.0,230187.8319,1166,64.8747,184507.8114,0,2844.215,1.191295488,1.187874333,1.184344696
205,2024/2/16 5:00,2840,2847.24,2835.81,1.190597058,102.9889,00:00.0,292560.9787,1308,82.5977,234637.0236,0,2842.5475,1.190597058,1.190153707,1.185615762
206,2024/2/16 6:00,2847.14,2852.24,2840,1.191687112,95.654,00:00.0,272205.9549,1289,70.9051,201774.3276,0,2845.15,1.191687112,1.19131287,1.186023511
207,2024/2/16 7:00,2841.35,2841.35,2812.07,1.184030559,105.6027,00:00.0,298518.9049,1379,65.4228,184829.5792,0,2826.87,1.184030559,1.191503028,1.186211853
208,2024/2/16 8:00,2812.97,2826,2814.42,1.180028461,120.7681,00:00.0,340439.3149,1512,97.5203,274903.0999,0,2817.315,1.180028461,1.190081456,1.186140928
209,2024/2/16 9:00,2815.89,2818.4,2803.32,1.177794951,112.6352,00:00.0,316757.2629,1490,86.729,243882.6884,0,2811.9825,1.177794951,1.187527736,1.185871818
210,2024/2/16 10:00,2810.28,2821.85,2808.82,1.17908291,99.9069,00:00.0,281427.7882,1354,88.2656,248629.4541,0,2815.0575,1.17908291,1.184827628,1.185516983
211,2024/2/16 11:00,2818.18,2835.32,2818.01,1.18344103,107.6757,00:00.0,304339.6224,1438,95.3724,269562.3753,0,2825.4625,1.18344103,1.182524798,1.185197192
212,2024/2/16 12:00,2830.22,2843.36,2818.9,1.18684208,109.1961,00:00.0,309037.5802,1445,94.6191,267795.3978,0,2833.5825,1.18684208,1.180875582,1.185057018
213,2024/2/16 13:00,2842,2847.08,2832.87,1.189295486,96.8333,00:00.0,275092.0351,1274,80.7122,229294.6731,0,2839.44,1.189295486,1.181437886,1.185338972
214,2024/2/16 14:00,2836.43,2843.56,2813.58,1.181603332,154.8288,00:00.0,436141.4981,2111,127.5294,359273.9103,0,2821.075,1.181603332,1.183291291,1.18623112
215,2024/2/16 15:00,2790.47,2796.61,2764.41,1.165105932,143.0428,00:00.0,397287.1043,1995,108.9903,302714.8066,0,2781.6875,1.165105932,1.184052968,1.186344768
216,2024/2/16 16:00,2775.26,2805.15,2772.84,1.166475567,134.204,00:00.0,374724.2729,1942,103.2281,288224.1171,0,2784.9575,1.166475567,1.181257572,1.185031747
217,2024/2/16 17:00,2786,2867.69,2772.6,1.1729206,156.2756,00:00.0,434479.1144,2063,127.1349,353473.854,0,2800.345,1.1729206,1.177864479,1.183414363
218,2024/2/16 18:00,2775.45,2782.1,2765.01,1.162536296,145.5896,00:00.0,403809.4097,1905,119.9678,332738.7794,0,2775.5525,1.162536296,1.175080183,1.182199842
219,2024/2/16 19:00,2779.27,2785.13,2762.46,1.161223205,118.377,00:00.0,328947.7887,1553,97.5547,271084.3392,0,2772.4175,1.161223205,1.169728345,1.180182457
220,2024/2/16 20:00,2762.68,2780.97,2758.46,1.160379226,154.98,00:00.0,429591.3114,2045,129.3519,358499.4167,0,2770.4025,1.160379226,1.16565232,1.178177639
221,2024/2/16 21:00,2779.01,2791.41,2739.59,1.162121636,118.2162,00:00.0,329155.4838,1541,86.6984,241379.7311,0,2774.5625,1.162121636,1.164706979,1.176163116
222,2024/2/16 22:00,2788.6,2791.32,2785.01,1.167949914,85.1167,00:00.0,237346.812,1078,68.3653,190638.0442,0,2788.4775,1.167949914,1.163836192,1.174192085
223,2024/2/16 23:00,2788.14,2796.515,2786.89,1.170308555,116.2622,00:00.0,326975.9075,1390,100.4811,282791.1892,0,2794.10875,1.170308555,1.162842055,1.173120042
224,2024/2/17 0:00,2804.61,2800.56,2745,1.167192845,133.2949,00:00.0,374424.6864,1486,76.1791,214415.7136,0,2786.67,1.167192845,1.164396507,1.172472048
225,2024/2/17 1:00,2796.34,2797.56,2782.73,1.168520595,117.3527,00:00.0,327658.6774,1390,92.9705,259607.6691,0,2789.84,1.168520595,1.165590435,1.171765241
226,2024/2/17 2:00,2782.64,2794.42,2778,1.167121641,66.3443,00:00.0,184882.7058,883,56.1761,156529.5933,0,2786.5,1.167121641,1.167218709,1.171061087
227,2024/2/17 3:00,2789.29,2792.54,2785.46,1.16856981,58.8656,00:00.0,164201.9902,789,52.3683,146079.3001,0,2789.9575,1.16856981,1.16821871,1.169973127
228,2024/2/17 4:00,2792.57,2849.65,2788.47,1.175443116,51.3933,00:00.0,143466.2265,653,44.6246,124566.1418,0,2806.3675,1.175443116,1.168342689,1.168754976
229,2024/2/17 5:00,2794.8,2796.06,2779,1.168039967,96.1925,00:00.0,267905.18,1170,82.8855,230821.0681,0,2788.6925,1.168039967,1.169369601,1.167831485
